MAG Id;Sample;Accession;CheckM Completeness;CheckM Contamination;CheckM Strain heterogeneity;Anvio Completion;Anvio Redundancy;GTDB Taxonomy;Checkm Taxonomy;Anvio Domain;Dereplication Cluster;Representative MAG;Genome size;# scaffolds;N50 (scaffolds);Longest scaffold;# ambiguous bases;# predicted genes;Translation table;Coding density;GC Content;GC Content (sd);High Quality;EMOSE_N010000413;EMOSE_N010000990;EMOSE_N010000419;EMOSE_N020000414;EMOSE_N010000414;EMOSE_N010000416;EMOSE_N010000415;EMOSE_N010000417;EMOSE_N030000421;EMOSE_N030000991;EMOSE_N010000418;EMOSE_N010000424;EMOSE_N010000407;EMOSE_N010000368;EMOSE_N010000401;EMOSE_N010000995;EMOSE_N010000372;EMOSE_N010000405;EMOSE_N010000411;EMOSE_N020000340;EMOSE_N010000340;EMOSE_N010000344;EMOSE_N010000346;EMOSE_N020000684;EMOSE_N030000829;EMOSE_N040000340
ETHSEQ0000004030_metabat2_a26.c2k.e500.58;EMOSE_N030000991;ERR2098374;89,14;8,99;3,7;96,4;2,88;"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__MED-G09;s__MED-G09 sp002704345";c__Alphaproteobacteria;BACTERIA (1.0);66_1;ETHSEQ0000004046_metabat2_a26.c2k.e500.94.fa;1856225;204;17350;76537;1710;1999;11;0,94480626;0,326878995;0,018215283;FALSO;15,09486515;18,59382897;13,80556676;16,49417598;11,73708985;19,67899569;10,65039828;18,09976412;15,31011877;16,19972917;6,550108088;9,917591961;31,15766127;28,63531946;15,97001049;15,54540363;27,84716446;36,89664853;24,31521054;26,73768809;20,98370554;30,31656662;28,05493172;14,04668309;17,93047407;48,64596912
ETHSEQ0000004057_metabat2_a26.c2k.e500.57;EMOSE_N010000346;ERR2098401;82,63;1,88;0;92,09;0;"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__MED-G09;s__MED-G09 sp002704345";c__Alphaproteobacteria;BACTERIA (1.0);66_1;ETHSEQ0000004046_metabat2_a26.c2k.e500.94.fa;1373359;37;84625;197213;1700;1376;11;0,943996435;0,330233681;0,012301826;FALSO;16,2203;19,87268378;14,93908649;17,60692432;12,50706;21,29326486;11,39711;19,21956486;16,77820541;16,83303243;6,917524865;10,78673649;33,47587838;31,47656216;17,47547;16,49494595;29,82694865;39,57952973;25,96961351;28,32390541;22,77261351;32,90964865;29,46987297;14,20818243;17,90720541;51,20127297
ETHSEQ0000004069_metabat2_a26.c2k.e500.52;EMOSE_N040000340;ERR2196984;88,64;2,61;0;96,4;0,72;"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__MED-G09;s__MED-G09 sp002704345";c__Alphaproteobacteria;BACTERIA (1.0);66_1;ETHSEQ0000004046_metabat2_a26.c2k.e500.94.fa;1453533;42;96127;198810;1400;1482;11;0,945746674;0,328787377;0,015149295;VERDADERO;15,22241286;18,65323333;14,37648333;16,62159286;11,66351762;19,57835;10,44102643;18,15962619;15,86639762;16,22050238;6,942536667;10,93938595;31,59409762;30,79206905;17,27112929;16,02217381;28,23585476;38,44448571;24,58545952;27,58778571;21,4661619;32,4173881;27,57209524;13,03161214;16,97649286;50,00867143
ETHSEQ0000004023_metabat2_a26.c2k.e500.77;EMOSE_N010000419;ERR2098367;86,83;1,1;25;96,4;0,72;"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__TMED25;g__MED-G09;s__MED-G09 sp002704345";c__Alphaproteobacteria;BACTERIA (1.0);66_1;ETHSEQ0000004046_metabat2_a26.c2k.e500.94.fa;1471727;77;38756;111726;1510;1525;11;0,946027354;0,329189501;0,015480555;VERDADERO;15,23336234;18,49368442;14,22371416;16,33084935;11,67787286;19,47751688;10,56094104;17,71414156;15,59425455;15,57974571;6,776216494;10,84626104;31,39505844;30,4553974;17,24813377;15,84064805;28,36387922;38,77742468;24,52025065;26,99575455;21,00746753;32,04729091;27,47452468;12,59563961;16,09162987;49,33882078
ETHSEQ0000004031_metabat2_a26.c2k.e500.31;EMOSE_N010000418;ERR2098375;58,86;7,93;2,5;69,78;6,47;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";c__Gammaproteobacteria;BACTERIA (0.8);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;960955;223;5111;23445;270;1223;11;0,95580126;0,297810417;0,026713829;FALSO;19,22919717;25,08720987;16,73430839;21,58423439;14,60041807;27,80906861;13,78404704;23,59306135;20,55053404;21,4272239;11,51516099;14,10728031;37,65589058;40,64772466;17,70331906;16,79146865;32,56225471;38,781187;32,50027534;45,02957489;36,62967085;47,2648009;49,44111345;42,88711883;56,34211345;68,9306991
ETHSEQ0000004022_metabat2_a26.c2k.e500.81;EMOSE_N010000990;ERR2098366;51,72;1,72;0;41,01;0,72;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BACTERIA (0.5);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;781291;27;68140;115310;700;861;11;0,951444468;0,300679869;0,008464254;FALSO;19,61577037;25,82393704;16,94412222;22,3764963;14,65860259;28,3973;14,12215185;23,70374815;21,88421111;22,42550741;11,01917148;14,48424444;38,08425185;40,98351481;17,81311481;16,96798148;33,18593333;40,33702222;33,33263333;46,52435556;37,07119259;47,15161852;50,57378519;43,11936296;58,01867407;70,02086296
ETHSEQ0000004029_metabat2_a26.c2k.e500.58;EMOSE_N030000421;ERR2098373;51,72;0;0;0;0;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BLANK (0.5);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;906301;81;31347;75292;800;1039;11;0,945962765;0,298838985;0,015876078;FALSO;17,27938272;22,81031111;15,28658778;19,77234815;13,19419037;25,10182222;12,70851605;20,95271235;19,2273163;19,48407765;9,931194568;12,92072704;33,53919877;38,14841235;16,54122963;15,50332346;29,38744938;35,17827778;29,00714444;41,83015679;33,85075802;43,49998519;46,63068148;39,63528395;52,27322222;63,19863704
ETHSEQ0000004032_metabat2_a26.c2k.e500.47;EMOSE_N010000424;ERR2098376;71,92;9,6;0;71,94;8,63;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";p__Proteobacteria;BACTERIA (0.6);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;1125522;135;17372;61751;1400;1333;11;0,949992981;0,299716579;0,017948563;FALSO;17,38820422;22,92464;15,19174667;19,67874793;13,13125881;25,31349481;12,58499578;21,5483237;18,71341652;19,65079874;9,978008889;13,9066097;34,83891556;36,89373778;16,54522896;15,416936;30,42225037;37,35372963;30,60610889;41,15396296;32,88640148;43,23812667;44,95670222;39,85891556;53,36415926;63,69902444
ETHSEQ0000004025_metabat2_a26.c2k.e500.17;EMOSE_N010000414;ERR2098369;61,77;6,63;9,09;79,14;4,32;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";c__Gammaproteobacteria;BACTERIA (0.8);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;1025715;135;13790;39599;320;1231;11;0,955123987;0,301150288;0,021039828;FALSO;17,73730726;23,28574222;15,65443541;20,05823333;14,09006933;25,93475852;13,08717822;21,98706074;19,06215259;20,32907111;10,04988778;13,364312;34,92313259;37,78269704;16,54826941;15,6734917;31,12556148;37,69152074;30,77457778;42,58550741;34,05081407;44,06923185;46,44988519;40,53532963;54,28763926;65,09530222
ETHSEQ0000004024_metabat2_a26.c2k.e500.40;EMOSE_N020000414;ERR2098368;53,45;0;0;42,45;0;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BACTERIA (0.5);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;691061;25;61038;161038;700;767;11;0,950832126;0,299446232;0,008308574;FALSO;19,075304;24,928144;16,662168;21,85864;14,786728;27,842748;13,814696;23,125268;20,926212;21,739376;10,6398696;14,35972;36,647004;41,255284;17,591944;16,898724;32,751856;39,293332;32,410956;45,321552;36,638308;46,72818;50,180828;44,898836;58,995968;69,428936
ETHSEQ0000004027_metabat2_a26.c2k.e500.30;EMOSE_N010000415;ERR2098371;69,85;7,09;2;84,89;10,79;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";c__Gammaproteobacteria;BACTERIA (0.8);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;1156206;190;9109;29030;410;1413;11;0,954841092;0,301137052;0,019941648;FALSO;17,82098;23,09269368;15,44630689;19,91606158;13,64719716;25,75678947;13,35394447;21,90607158;18,96078268;20,00097421;9,903981263;13,33941268;35,17486579;37,47272368;16,663949;15,55972874;31,01939211;37,96274263;30,64454789;41,55825526;33,40782474;43,32380368;45,43554947;39,58977158;53,35615842;64,14833
ETHSEQ0000004065_metabat2_a26.c2k.e500.40;EMOSE_N030000829;ERR2098409;59,48;1,72;100;46,04;2,16;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BACTERIA (0.5);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;843931;21;65720;142087;900;915;11;0,952244911;0,298236957;0,011998055;FALSO;18,20529333;23,60871905;15,97162381;20,55734286;13,9807881;26,2846;13,20886952;21,73620476;19,74152381;20,47872857;10,43881429;13,57424524;34,77489048;40,86310476;16,84480048;16,12058571;30,70901905;36,72217143;30,69822857;43,88706667;35,31844286;45,94889048;49,58596667;41,60010476;55,05646667;66,11319524
ETHSEQ0000004055_metabat2_a26.c2k.e500.13;EMOSE_N010000340;ERR2098399;57,76;1,72;0;49,64;0;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BACTERIA (0.6);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;1000568;52;32927;99616;700;1120;11;0,951573506;0,300255634;0,012441029;FALSO;19,83585962;25,44573846;17,19982692;22,48938462;15,20175385;28,36790962;14,22584231;23,94367308;21,62985;22,52536923;10,98584692;14,54348019;38,57520769;40,39701923;18,34579808;18,18274231;34,39504423;41,77065577;32,98435962;45,81950577;37,72635962;46,59494808;47,99444038;45,21938654;58,61259423;70,64900769
ETHSEQ0000004054_metabat2_a26.c2k.e500.58;EMOSE_N020000340;ERR2098398;59,48;0;0;47,48;0;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BACTERIA (0.5);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;764334;17;104883;180283;800;824;11;0,953938985;0,300327163;0,006105282;FALSO;19,26059412;24,83517059;16,76898824;21,38577647;14,64234706;26,89810588;13,77178235;22,67080588;21,16532941;21,5824;10,71591765;14,09451765;36,55288235;40,46663529;17,35790588;16,58619412;31,647;38,74661765;31,90024706;44,34081765;35,15185294;45,62265882;48,48976471;42,25578824;55,94900588;66,81201765
ETHSEQ0000004030_metabat2_a26.c2k.e500.77;EMOSE_N030000991;ERR2098374;64,66;6,9;0;50,36;0,72;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BACTERIA (0.5);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;922520;51;33562;99887;800;1034;11;0,950444435;0,299411969;0,012096816;FALSO;18,39273137;23,85260784;15,78448824;20,87520392;14,07911373;26,58741176;13,14877294;22,03700196;19,87487059;21,03321569;10,4771398;13,78789686;35,81039216;38,76989412;17,26598706;16,11355294;31,91136471;38,6792549;31,36843333;43,57944314;35,01752157;44,86567059;47,36427647;41,3567;54,76924902;66,72081765
ETHSEQ0000004069_metabat2_a26.c2k.e500.59;EMOSE_N040000340;ERR2196984;65,73;2,14;0;87,05;0,72;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";c__Gammaproteobacteria;BACTERIA (0.9);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;991969;37;58462;153170;1100;1101;11;0,952964256;0,299887271;0,010126732;FALSO;17,66187027;22,97812162;15,50841622;20,42472973;13,33757243;25,72842703;12,95454595;21,30786216;19,37922162;20,29774324;9,786387838;13,09845324;33,99614324;38,00118108;16,46230541;15,63545946;30,47727838;37,52965405;30,10191351;42,24395405;33,99933514;42,84916216;45,42528919;40,10998919;52,75888378;64,20294865
ETHSEQ0000004045_metabat2_a26.c2k.e500.104;EMOSE_N010000405;ERR2098389;54,31;0;0;46,04;0;"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-002705445;f__GCA-002705445;g__GCA-2705445;s__";k__Bacteria;BACTERIA (0.5);61_1;ETHSEQ0000004054_metabat2_a26.c2k.e500.58.fa;757277;20;55042;142861;1200;819;11;0,94553248;0,300206196;0,006359577;FALSO;19,66024;25,45121;17,03065;22,03898;15,032225;28,27524;14,320355;23,89425;21,738395;22,42323;10,996065;14,543795;37,549535;41,816445;17,853545;17,24127;33,354175;40,125255;32,674485;46,956635;37,694925;47,490635;51,09917;44,840145;59,37208;70,44815
ETHSEQ0000004055_metabat2_a26.c2k.e500.55;EMOSE_N010000340;ERR2098399;51,34;9,27;48,15;49,64;9,35;"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10066;g__MED-G20;s__";k__Bacteria;BACTERIA (0.5);47_0;ETHSEQ0000004055_metabat2_a26.c2k.e500.55.fa;1345116;415;3226;14326;2190;1470;11;0,942725386;0,308735552;0,020054634;FALSO;4,008041499;5,261251542;3,493868361;4,830697831;3,103284477;6,109827928;3,057076607;5,203423542;4,424724711;4,736677422;2,742373846;3,256525123;7,524891253;7,728345181;5,078118699;2,182579029;5,38628547;7,504116699;6,21409612;9,075012241;8,932815639;10,0591834;7,784955566;8,319167566;8,294573518;12,7091839
ETHSEQ0000004035_metabat2_a26.c2k.e500.3;EMOSE_N010000368;ERR2098379;51,64;5,17;33,33;44,6;2,88;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002691345";k__Bacteria;BACTERIA (0.6);80_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.72.fa;1391998;516;2987;8965;180;1950;11;0,936364851;0,599729993;0,036788225;FALSO;8,243748225;8,733813895;11,54319326;15,45109607;10,82555707;13,38353483;12,19526399;12,87995465;19,84696622;19,78993994;6,970805969;10,09345744;14,15770707;18,25147661;26,55603463;7,255891686;14,91006934;16,52903246;15,82573936;18,53615293;18,72661223;15,5841132;13,46860283;15,729052;17,42334585;33,76210527
ETHSEQ0000004036_metabat2_a26.c2k.e500.35;EMOSE_N010000401;ERR2098380;59,26;9,38;51,11;57,55;12,23;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002691345";p__Cyanobacteria;BACTERIA (0.5);80_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.72.fa;1720616;592;3454;18766;900;2328;11;0,928447138;0,595163387;0,039124095;FALSO;9,854739978;10,60684147;13,69298762;18,37148105;13,06263431;16,05696929;14,60098681;15,26071436;23,71746216;23,84651682;8,190610093;12,05186753;17,13825399;21,39863399;32,37451914;8,577919258;18,08339963;20,32479181;19,17067684;22,25107508;22,41503841;18,90985941;16,22593336;18,30318389;20,28471954;40,23971968
ETHSEQ0000004055_metabat2_a26.c2k.e500.72;EMOSE_N010000340;ERR2098399;71,04;7,84;33,33;64,03;11,51;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002691345";p__Cyanobacteria;BACTERIA (0.7);80_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.72.fa;1679245;546;3518;17790;318;2265;11;0,932748348;0,600866506;0,034026588;FALSO;7,28651989;7,757193297;10,04001643;13,57236196;9,537646538;11,6617246;10,68078244;11,27222368;17,23160901;17,4487896;5,990238566;8,878880513;12,4115154;15,56053733;23,4635759;6,418145571;13,09457266;14,63855441;13,8308039;16,19770388;17,10088949;13,88774119;11,7511906;13,46081705;15,09400531;29,31270758
ETHSEQ0000004054_metabat2_a26.c2k.e500.26;EMOSE_N020000340;ERR2098398;59,31;5,17;0;0;0;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002691345";k__Bacteria;BLANK (0.5);80_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.72.fa;1495329;573;2955;10507;510;2073;11;0,932932485;0,599148793;0,037480022;FALSO;8,895674054;9,649781902;12,32067607;16,82511323;11,75991031;14,30098639;13,19869551;13,73942876;21,43951232;21,41867953;7,530191098;10,96497421;15,45004281;19,22296688;29,02480799;7,869652799;16,30320934;18,11227728;17,27756914;20,67483246;20,20874337;16,91162243;14,69991637;17,06417869;18,88573243;36,49611707
ETHSEQ0000004031_metabat2_a26.c2k.e500.9;EMOSE_N010000418;ERR2098375;51,59;0;0;63,31;0;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.6);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1006797;243;4611;18861;5300;1340;11;0,92072086;0,627024345;0,021729432;FALSO;26,50323539;28,09487737;37,3479786;49,76029588;35,53177819;42,78103663;39,32044691;40,89234774;63,93952881;63,2241144;23,77579111;32,77803868;46,73914856;57,27517366;83,41700494;23,91944239;49,85363004;54,63577037;52,10769753;58,19620782;56,63867695;48,97728107;44,92248272;53,99122922;58,96539671;110,7538852
ETHSEQ0000004064_metabat2_a26.c2k.e500.52;EMOSE_N020000684;ERR2098408;63,46;0,32;50;66,19;0,72;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.6);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1168353;203;7462;25352;6500;1440;11;0,915464761;0,629806008;0,021832502;FALSO;27,86526355;29,49665813;39,16186305;52,13723744;37,51169113;44,97259803;41,12790837;42,95788227;67,16046207;66,84875714;23,47580443;34,26375419;49,3090665;60,1548;87,28379655;25,10032463;52,7051665;57,36347291;55,13308227;60,71420493;59,32759852;51,49357931;47,3157931;57,69486601;61,79032759;116,6493975
ETHSEQ0000004022_metabat2_a26.c2k.e500.46;EMOSE_N010000990;ERR2098366;52,56;0,68;66,67;63,31;3,6;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.5);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1047692;226;5206;23829;8800;1343;11;0,904256213;0,629520682;0,022369126;FALSO;27,7520573;30,03826819;38,97237699;51,88775354;37,12206416;44,77505752;41,14839602;42,64804602;66,9448646;66,60051283;23,45843332;34,10590124;48,64659646;59,4815469;86,86589071;24,89773881;52,10947655;56,69567257;54,5231292;60,64054912;59,03068717;51,21665133;46,8001615;56,17665531;61,25141106;115,5566204
ETHSEQ0000004044_metabat2_a26.c2k.e500.93;EMOSE_N010000372;ERR2098388;60,03;0,95;50;66,91;1,44;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.6);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1185335;209;6726;35337;6800;1482;11;0,917180375;0,629477275;0,021234157;FALSO;27,60525072;29,36193589;38,9571177;52,04042153;37,1573134;44,6744177;41,13377416;42,6499244;66,59378325;66,7220866;23,37959809;34,05251866;49,20981244;59,39340909;86,85554115;25,02066794;53,19504833;57,26684258;54,78026268;60,42133732;58,88343971;51,33685359;46,90402679;56,3137311;61,48279952;116,0640699
ETHSEQ0000004026_metabat2_a26.c2k.e500.73;EMOSE_N010000416;ERR2098370;57,21;0,14;0;56,12;2,88;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.5);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1136022;216;6429;26807;7300;1424;11;0,917059705;0,630954301;0,020139766;FALSO;28,23385602;29,62571898;39,63349398;52,93743287;37,91888333;46,37060972;42,0395213;43,36818009;68,00652176;67,77910833;23,81496065;34,62736157;49,7599787;60,50309769;88,6965963;25,38429907;52,99684491;57,66712361;55,51359722;61,55147407;60,03279167;52,10659907;47,57668519;57,26002731;62,30005694;117,6096088
ETHSEQ0000004029_metabat2_a26.c2k.e500.55;EMOSE_N030000421;ERR2098373;58,62;0,95;40;58,99;0,72;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.5);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1166882;233;6118;22044;5900;1480;11;0,920623508;0,62831379;0,022637397;FALSO;27,30149871;28,94111073;38,51183004;51,15679871;36,782097;44,38332232;40,54336137;41,93535923;67,1163618;65,71423562;23,12534142;33,57699614;48,27931931;58,83501073;86,02181803;24,58996562;51,48556009;56,05469356;53,71556652;59,73567897;58,301997;50,4677176;46,22238026;55,62760901;60,63399399;114,2124519
ETHSEQ0000004032_metabat2_a26.c2k.e500.29;EMOSE_N010000424;ERR2098376;57,34;0,68;0;63,31;0,72;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.6);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1139310;223;5913;27921;7700;1459;11;0,915964048;0,629897226;0,021285905;FALSO;27,34450673;28,8230861;38,39737085;51,15725112;36,77573363;44,02515336;40,47560583;42,05846233;65,90368924;65,57637354;23,01566054;34,58376457;47,93985381;58,82926413;86,00549507;24,64533991;51,47761166;55,99849058;53,48300314;59,70432152;58,46656726;50,71134574;46,27066771;55,51644126;60,62588341;113,7347901
ETHSEQ0000004056_metabat2_a26.c2k.e500.3;EMOSE_N010000344;ERR2098400;56,79;0,95;50;58,99;1,44;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.6);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1148945;212;6625;30574;7300;1445;11;0,916874176;0,630336926;0,019292767;FALSO;27,89777689;29,4859684;39,38131509;52,31512358;37,54981274;45,13472311;41,63750802;43,06977453;67,22598255;67,07133066;23,49044637;34,4464434;49,26952972;59,98685613;88,07833396;25,28889575;52,6251467;57,32945;55,08156981;61,10997075;59,56365377;52,41875189;47,11092689;56,83948443;61,83468538;116,5700887
ETHSEQ0000004025_metabat2_a26.c2k.e500.29;EMOSE_N010000414;ERR2098369;54,94;1,26;75;65,47;4,32;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.6);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1066429;223;5706;22980;6600;1360;11;0,92014377;0,63128014;0,020864667;FALSO;28,04379865;29,66958655;39,78598565;52,67586054;38,9465157;45,50272646;41,68651883;43,14448969;67,81633722;67,87889731;23,72216996;34,66236771;49,55886861;60,35999955;88,46176323;25,44524215;53,01780897;57,59145964;55,31445561;61,65058969;60,11901031;52,06073543;47,50569238;57,26325964;62,56094529;117,3084193
ETHSEQ0000004035_metabat2_a26.c2k.e500.33;EMOSE_N010000368;ERR2098379;62,83;0,54;100;64,75;0,72;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.7);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1217544;212;7072;25872;5900;1527;11;0,918694519;0,628244765;0,022976996;FALSO;26,91290991;28,5390184;37,87972028;50,36946698;36,2100434;43,42920472;39,8456434;41,49660425;64,78549528;64,39723632;22,83130519;33,1243717;47,67546038;58,74713962;84,38797217;24,31624009;51,0343717;55,16555094;52,92682736;58,44824151;57,04565189;49,75343208;45,65712689;54,46984198;59,63004104;112,2341302
ETHSEQ0000004024_metabat2_a26.c2k.e500.55;EMOSE_N020000414;ERR2098368;59,65;0,14;0;65,47;1,44;"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp000195975";p__Cyanobacteria;BACTERIA (0.6);79_1;ETHSEQ0000004055_metabat2_a26.c2k.e500.76.fa;1156699;215;6451;30922;8300;1457;11;0,910198764;0,629925662;0,022016711;FALSO;27,51670079;29,17472153;38,98291916;52,41810186;36,9850733;44,51253391;40,85817572;42,73349023;66,17521442;65,89891814;23,44266158;34,0399254;48,86851395;59,20730279;86,89020698;24,9963953;51,91096419;56,46110884;54,10484977;59,69573023;58,36172;50,89286977;46,63541628;55,46857209;60,81291116;114,6023423
